약국명,지역,주소,개설일자,경도,위도
하나로약국,해남군,전라남도 해남군 해남읍 교육청길 43 (해남읍),19860915,126.6084773,34.5676372
사평약국,화순군,전라남도 화순군 남면 사평길 19 (남면),19700430,127.0980628,35.0057029
첨단온누리약국,광주광산구,광주광역시 광산구 첨단중앙로68번길 134 호반상가1동 107호 (산월동),20141013,126.8503699,35.2103003
정다운온누리약국,광주남구,광주광역시 남구 봉선로 164 (봉선동),20010303,126.9130454,35.1228017
우산종로약국,광주북구,광주광역시 북구 면앙로 48 (문흥동),19911113,126.9172897,35.1790463
신세계온누리약국,광주동구,광주광역시 동구 무등로 414 (계림동),19900404,126.9272613,35.1587999
참사랑약국,광주북구,광주광역시 북구 북문대로 144 1층 (운암동),19900406,126.8734130,35.1819767
메디팜세종약국,광주북구,광주광역시 북구 삼정로 110 1층 (두암동),19991122,126.9369886,35.1717204
더드림약국,순천시,전라남도 순천시 신월큰길 9 (조례동),20140129,127.5201739,34.9603919
세종약국,광양시,전라남도 광양시 광양읍 칠성로 55 (),20000107,127.5846596,34.9790532
신북약국,영암군,전라남도 영암군 신북면 황금동1길 6 (신북면),19900821,126.6903394,34.8880991
녹원약국,광주북구,광주광역시 북구 설죽로 495 (일곡동),20090812,126.8980676,35.2033538
하남조제약국,광주광산구,광주광역시 광산구 사암로 210 1층 (우산동),20081222,126.8087310,35.1630727
하나로약국,광주북구,광주광역시 북구 북문대로 37 (운암동),20090102,126.8813211,35.1749086
한재약국,담양군,전라남도 담양군 대전면 추성1로 190 (대전면),19900514,126.8871368,35.2762945
뷰티온누리약국,광주북구,광주광역시 북구 서하로 187 (오치동),20030611,126.9010295,35.1874688
늘푸른약국,광주남구,광주광역시 남구 대남대로 135 (주월동),20070402,126.9101323,35.1337327
편안한약국,순천시,전라남도 순천시 순광로 199 (조례동),20070601,127.5403127,34.9632786
그린온누리약국,광주서구,광주광역시 서구 치평로 107 1층 108호 (치평동),20081031,126.8458662,35.1574751
조례큰약국,순천시,전라남도 순천시 이수로 325 (조례동),20030415,127.5192460,34.9541384
연산약국,목포시,전라남도 목포시 원산중앙로 89 (연산동),20030204,126.3804256,34.8119571
온누리건강한약국,곡성군,전라남도 곡성군 옥과면 대학로 158 (옥과면),19991203,127.1366397,35.2765790
편한약국,순천시,전라남도 순천시 중앙로 68 1층 (장천동),20150728,127.4840527,34.9515675
약손약국,광주북구,광주광역시 북구 서하로245번길 27 (오치동),19920401,126.9072799,35.1884484
새맑은약국,광주서구,광주광역시 서구 죽봉대로 92 (광천동),20190701,126.8838606,35.1616125
하나약국,광주북구,광주광역시 북구 용주로30번길 10 (용봉동),19950626,126.9013660,35.1813276
팜스타약국,광주서구,"광주광역시 서구 상무중앙로 75 (치평동, 메디피아)",20170525,126.8479163,35.1536411
플러스약국,목포시,전라남도 목포시 용해지구로 11 (용해동),19911224,126.3981273,34.8169719
신약국,장성군,전라남도 장성군 장성읍 영천로 202 (장성읍),19910919,126.7852069,35.3024935
사랑약국,광주남구,광주광역시 남구 봉선2로 102 (봉선동),20041214,126.9175646,35.1258269
온누리한길약국,광주북구,광주광역시 북구 군왕로203번길 1 1층 (각화동),20000801,126.9350517,35.1789292
광주평화약국,광주동구,광주광역시 동구 제봉로 64 (남동),20040906,126.9214724,35.1440981
용봉약국,광주북구,광주광역시 북구 반룡로27번길 11 (용봉동),19920702,126.9011850,35.1796394
새봄약국,광주서구,광주광역시 서구 금화로 90 동해빌딩 1층 (금호동),20090316,126.8585567,35.1319453
건강우리약국,광주광산구,광주광역시 광산구 신창로 46 1층 (신창동),20170111,126.8372550,35.1894106
온누리조례제일약국,순천시,전라남도 순천시 조례1길 19 (조례동),20000704,127.5236629,34.9606529
메디팜우성약국,목포시,전라남도 목포시 백년대로297번길 7 (상동),20130102,126.4196354,34.8044265
롯데수약국,대구수성구,"대구광역시 수성구 수성로69길 70 103호 (수성동1가, 수성롯데캐슬더퍼스트1단지)",20160404,128.6095239,35.8565825
우정약국,구리시,"경기도 구리시 경춘로 170 6층 (교문동, 계성빌딩)",20140228,127.1341686,37.6003033
제일약국,부산기장군,부산광역시 기장군 정관면 정관로 560 560,20100217,129.1750629,35.3213888
사랑의약국,부산연제구,부산광역시 연제구 중앙대로 1064 (연산동),20100312,129.0795750,35.1829174
광산아이사랑약국,광주광산구,광주광역시 광산구 임방울대로 162 1층 105호 (운남동),20170101,126.8180639,35.1755833
스마일약국,대전서구,대전광역시 서구 둔산남로 107 (둔산동),20091204,127.3895000,36.3492826
종합약국,광주서구,광주광역시 서구 무진대로 904 (광천동),19990423,126.8798732,35.1605756
햇빛약국,울산중구,울산광역시 중구 함월6길 66 104호 (성안동),20110513,129.3081735,35.5751525
이화약국,마포구,서울특별시 마포구 월드컵로 126 1층 (성산동),20100126,126.9072499,37.5595401
서현약국,창원마산회원구,경상남도 창원시 마산회원구 내서읍 삼계로 12 1층 101호,20180402,128.5034759,35.2322250
성심약국,인천계양구,인천광역시 계양구 계양대로 187 1층 (계산동),20140721,126.7223289,37.5406575
시민약국,부산연제구,"부산광역시 연제구 시청로 34 (연산동,외1필지)",20100329,129.0738090,35.1819794
안심약국,사천시,"경상남도 사천시 주공로 42 (벌리동, 수은빌딩)",20161118,128.0869648,34.9419258
푸른온누리약국,강서구,서울특별시 강서구 방화대로34길 92 불해빌딩 1층 (방화동),20100401,126.8214511,37.5708584
정약국,광진구,서울특별시 광진구 자양로26길 8 (구의동),20100419,127.0844613,37.5418246
영진약국,통영시,경상남도 통영시 중앙로 101 (항남동),19770730,128.4202877,34.8422627
창녕약국,창녕군,경상남도 창녕군 창녕읍 창녕시장길 116 (),20160906,128.4970090,35.5425691
구봉온누리약국,대전서구,"대전광역시 서구 관저로 84 107호 (관저동, 구봉마을8단지 상가)",19851023,127.3314031,36.2979174
새천년약국,대전서구,대전광역시 서구 도산로 235 1층 (내동),20110307,127.3813953,36.3290507
인정약국,의정부시,경기도 의정부시 비우로 69 (녹양동),19980530,127.0346280,37.7583212
새천년약국,익산시,전라북도 익산시 중앙로 179-1 (마동),19870901,126.9662934,35.9359689
명성약국,전주덕진구,전라북도 전주시 덕진구 안덕원로 159 (인후동2가),19950318,127.1453282,35.8335578
현대약국,부여군,충청남도 부여군 홍산면 홍산로 54-3 (),20181029,126.7600926,36.2144149
원약국,동대문구,서울특별시 동대문구 왕산로 168 1층 (용두동),20171101,127.0421990,37.5788259
새미래약국,부산사하구,부산광역시 사하구 낙동남로 1388 1층 (하단동),20171016,128.9634805,35.1058780
우리약국,부산동래구,부산광역시 동래구 사직북로 16 1층 일부호 (사직동),20171101,129.0607828,35.1973068
플러스약국,의정부시,경기도 의정부시 청사로 38 2층 (금오동),20171101,127.0709831,37.7521086
미래약국,부천시,경기도 부천시 장말로 198 (상동),20020531,126.7638653,37.4927434
한누리약국,대구수성구,대구광역시 수성구 지범로 174 (지산동),20030401,128.6383812,35.8215674
건강을주는약국,용인기흥구,"경기도 용인시 기흥구 신갈로 52 101호 (신갈동, 외환은행)",20010502,127.1059385,37.2712752
동아약국,광주동구,광주광역시 동구 제봉로 196-1 (대인동),20010406,126.9162068,35.1536571
스마일약국,안양동안구,"경기도 안양시 동안구 평촌대로 142 203호 (평촌동, 트윈마트)",20030118,126.9598976,37.3849942
인과원약국,인천부평구,인천광역시 부평구 경인로1104번길 6 (부개동),19990609,126.7422398,37.4855526
은혜약국,광주시,경기도 광주시 퇴촌면 광동로 49 (),20180305,127.3082817,37.4706522
소백산약국,예천군,경상북도 예천군 예천읍 시장로 114-1 (),20021031,128.4565967,36.6565657
성모약국,광주시,경기도 광주시 태봉로21번길 12-1 (태전동),20010228,127.2314211,37.3905716
성민온누리약국,의정부시,경기도 의정부시 평화로 183 (호원동),19810422,127.0478895,37.7082489
대한약국,인천부평구,인천광역시 부평구 부평대로 44 (부평동),19770602,126.7230254,37.4954513
베데스다약국,안양동안구,"경기도 안양시 동안구 흥안대로 415 139호 (평촌동, 두산벤처다임)",20061204,126.9729328,37.3916807
바로약국,의정부시,"경기도 의정부시 호동로 67 106호 (호원동, 화성프라자)",20070202,127.0433266,37.7279274
큰경북약국,경산시,경상북도 경산시 중앙로 62 1층 (중방동),20130712,128.7338547,35.8221453
이레약국,인천남동구,인천광역시 남동구 구월남로 172 (구월동),20010821,126.7084302,37.4527694
강화약국,인천강화군,인천광역시 강화군 강화읍 중앙로 43 (),20061024,126.4904385,37.7398639
경주제일약국,경주시,경상북도 경주시 화랑로 98 (동부동),19810911,129.2114426,35.8444054
광혜원한약국,수원권선구,경기도 수원시 권선구 일월천로4번길 55 1층 (구운동),20060918,126.9752028,37.2826880
메디김약국,대구중구,대구광역시 중구 달구벌대로 1999 1층 (동산동),20180207,128.5827018,35.8654569
제일약국,밀양시,경상남도 밀양시 무안면 사명로 496 (무안면),20090102,128.6518340,35.4688217
자애약국,광주시,경기도 광주시 포돌이로 1 (경안동),20180716,127.2508824,37.4147169
세계로약국,이천시,경기도 이천시 이섭대천로 1220 (창전동),20071203,127.4470572,37.2791970
정문약국,구리시,"경기도 구리시 경춘로 163 101호 (교문동, 노블하임오피스텔)",20080526,127.1334509,37.6009937
팜플러스약국,전주완산구,전라북도 전주시 완산구 평화로 115 (평화동2가),20171031,127.1343380,35.7870580
사랑약국,대구중구,대구광역시 중구 중앙대로 360 (남산동),20060517,128.5938056,35.8648586
하나로조제약국,광주동구,광주광역시 동구 구성로204번길 6 1층 (대인동),20170726,126.9149226,35.1532741
행복약국,양산시,경상남도 양산시 덕계로 20 (덕계동),20090128,129.1484437,35.3701470
종로약국,인천부평구,인천광역시 부평구 부평대로 36-1 (부평동),20041217,126.7230539,37.4947038
남수원약국,화성시,경기도 화성시 봉담읍 와우안길 65 (봉담읍),20030721,126.9749582,37.2170774
모자약국,칠곡군,경상북도 칠곡군 약목면 약목로4길 1 (약목면),20051202,128.3658569,36.0339113
조은약국,경주시,경상북도 경주시 원화로 293 (성동동),20110506,129.2169822,35.8468240
군산약국,군산시,전라북도 군산시 월명로 300 항장앤유외과의원 1층 (수송동),19770808,126.7158564,35.9708076
정화약국,정읍시,전라북도 정읍시 충정로 80 (상동),19840125,126.8687017,35.5609298
건강약국,원주시,강원도 원주시 치악로 1789 (개운동),20070515,127.9551774,37.3421570
명산약국,군산시,전라북도 군산시 임피면 동군산로 708 (임피면),19781005,126.8517894,35.9843964
삼성약국,안산상록구,"경기도 안산시 상록구 부곡로 135 1층 (부곡동, 제일빌딩)",20120604,126.8639184,37.3339789
터미널약국,전주덕진구,"전라북도 전주시 덕진구 가리내로 70 (금암동, 전주고속버스터미널)",19750809,127.1291145,35.8346168
예송태평양약국,익산시,전라북도 익산시 무왕로 1082 (영등동),20050921,126.9769943,35.9582891
일로약국,무안군,전라남도 무안군 일로읍 일로로 74-1 (),20181212,126.4945924,34.8494048
한빛약국,고양덕양구,"경기도 고양시 덕양구 용현로 27 104호 (행신동, 행신프라자)",20150806,126.8356442,37.6152506
언남이화약국,용인기흥구,"경기도 용인시 기흥구 구성로 93 203호 (언남동, 언남프라자)",20150302,127.1201008,37.2943906
건강종합약국,군산시,전라북도 군산시 공단대로 589 (소룡동),20100701,126.6817638,35.9714948
다모아약국,양주시,경기도 양주시 옥정로 196 111호 (옥정동),20180405,127.0921402,37.8189751
우리들약국,밀양시,경상남도 밀양시 중앙로 381-1 (내이동),20051017,128.7510411,35.4956894
효성약국,사천시,경상남도 사천시 곤양면 서삼로 8 (곤양면),20041002,127.9618776,35.0566450
염산종로약국,영광군,전라남도 영광군 염산면 천년로 20-1 (),20150116,126.3741659,35.2171474
평화약국,여수시,전라남도 여수시 신월로 758 (봉산동),20010305,127.7227343,34.7373226
가나다약국,수원권선구,경기도 수원시 권선구 매송고색로 714 (고색동),19980506,126.9825634,37.2510988
