지역,학교명,학급수,학생수,교사수
경상북도 영천시,영천중앙초등학교화남분교장,3,10,3
경상북도 영천시,영천동부초등학교,15,287,20
경상북도 영천시,영천중앙초등학교,36,936,44
경상북도 영천시,영천초등학교,14,318,18
경상북도 영천시,영화초등학교,6,99,10
경상북도 영천시,임고초등학교,6,71,7
경상북도 영천시,자천초등학교,5,28,7
경상북도 영천시,자천초등학교보현분교장,2,6,2
경상북도 영천시,지곡초등학교,4,18,6
경상북도 영천시,청통초등학교,6,27,8
경상북도 영천시,평천초등학교,5,20,7
경상북도 영천시,영화초등학교화덕분교장,2,4,2
경상북도 영천시,화산초등학교,5,35,7
경상북도 예천군,감천초등학교,7,42,8
,상리초등학교,3,14,4
경상북도 예천군,예천남부초등학교,7,68,7
경상북도 예천군,예천동부초등학교,12,199,18
경상북도 예천군,예천초등학교,24,550,35
경상북도 예천군,용궁초등학교,6,41,6
경상북도 예천군,용문초등학교,7,62,8
경상북도 예천군,유천초등학교,7,63,8
경상북도 예천군,은풍초등학교,7,55,8
경상북도 예천군,지보초등학교,7,41,8
경상북도 예천군,풍양초등학교,7,54,8
경상북도 울릉군,남양초등학교,6,38,7
경상북도 울릉군,울릉초등학교,7,120,8
경상북도 울릉군,저동초등학교,7,118,8
경상북도 울릉군,천부초등학교,4,16,5
경상북도 울릉군,천부초등학교현포분교장,3,8,4
경상북도 울진군,기성초등학교,5,27,6
경상북도 울진군,기성초등학교구산분교장,3,6,4
경상북도 울진군,노음초등학교,6,38,7
경상북도 울진군,매화초등학교,7,41,8
경상북도 울진군,부구초등학교,14,297,16
경상북도 울진군,부구초등학교삼당분교장,1,3,1
경상북도 울진군,기성초등학교사동분교장,3,15,4
경상북도 울진군,삼근초등학교,4,10,6
경상북도 울진군,삼근초등학교옥방분교장,2,4,2
경상북도 울진군,온정초등학교,5,34,7
경상북도 울진군,울진남부초등학교,13,239,16
경상북도 울진군,울진초등학교,30,671,37
경상북도 울진군,월송초등학교,3,18,4
경상북도 울진군,죽변초등학교,13,228,17
경상북도 울진군,평해초등학교,7,47,9
경상북도 울진군,후포동부초등학교,5,26,7
경상북도 울진군,후포초등학교,14,269,17
경상북도 의성군,가음초등학교,3,13,6
경상북도 의성군,구천초등학교,3,7,5
경상북도 의성군,금성초등학교,7,73,8
경상북도 의성군,다인초등학교,6,38,7
경상북도 의성군,단촌초등학교,4,26,5
경상북도 의성군,도리원초등학교,7,82,9
경상북도 의성군,단밀초등학교,4,20,6
경상북도 의성군,안계초등학교,11,178,13
경상북도 의성군,안평초등학교,4,27,5
경상북도 의성군,안평초등학교신평분교장,2,5,3
경상북도 의성군,옥전초등학교,5,25,7
경상북도 의성군,의성남부초등학교,8,86,9
경상북도 의성군,의성북부초등학교,5,22,7
경상북도 의성군,의성초등학교,23,500,28
경상북도 의성군,이두초등학교,3,14,5
경상북도 의성군,점곡초등학교,3,11,5
경상북도 의성군,춘산초등학교,3,19,4
경상북도 청도군,각남초등학교,7,40,8
경상북도 청도군,금천초등학교,6,68,7
경상북도 청도군,남성현초등학교,6,43,7
경상북도 청도군,덕산초등학교,4,18,6
경상북도 청도군,동산초등학교,6,49,6
경상북도 청도군,유천초등학교,3,16,5
경상북도 청도군,이서초등학교,7,108,10
경상북도 청도군,청도중앙초등학교,7,100,8
경상북도 청도군,청도초등학교,24,534,29
경상북도 청도군,풍각초등학교,7,98,8
경상북도 청도군,화양초등학교,6,49,6
경상북도 청송군,도평초등학교,7,47,8
경상북도 청송군,부남초등학교,4,22,5
경상북도 청송군,안덕초등학교,6,58,7
경상북도 청송군,이전초등학교,4,24,5
경상북도 청송군,진보초등학교,10,178,13
경상북도 청송군,청송초등학교,12,210,14
경상북도 청송군,파천초등학교,7,44,8
경상북도 청송군,화목초등학교,6,53,7
경상북도 칠곡군,가산초등학교,7,40,8
경상북도 칠곡군,관호초등학교,6,51,7
경상북도 칠곡군,낙산초등학교,7,44,8
경상북도 칠곡군,다부초등학교,6,77,7
경상북도 칠곡군,동명동부초등학교,7,66,8
경상북도 칠곡군,동명초등학교,6,61,8
경상북도 칠곡군,매원초등학교,6,48,7
경상북도 칠곡군,북삼초등학교,37,897,47
경상북도 칠곡군,북삼초등학교오평분교장,3,10,3
경상북도 칠곡군,석적초등학교,26,570,30
경상북도 칠곡군,숭산초등학교,7,50,8
경상북도 칠곡군,신동초등학교,6,40,7
경상북도 칠곡군,약동초등학교,13,239,19
경상북도 칠곡군,약목초등학교,12,223,16
경상북도 칠곡군,왜관동부초등학교,27,587,33
경상북도 칠곡군,왜관중앙초등학교,19,393,26
경상북도 칠곡군,왜관초등학교,33,734,42
경상북도 칠곡군,인평초등학교,27,612,33
경상북도 칠곡군,장곡초등학교,37,850,47
경상북도 칠곡군,지천초등학교,6,71,8
경상북도 칠곡군,학림초등학교,7,64,8
경상북도 포항시 북구,곡강초등학교,6,36,7
경상북도 포항시 남구,구룡포초등학교,7,138,8
경상북도 포항시 남구,구정초등학교,23,551,28
경상북도 포항시 북구,기계초등학교,7,80,8
경상북도 포항시 북구,기북초등학교,5,16,7
경상북도 포항시 남구,남성초등학교,5,20,7
경상북도 포항시 북구,달전초등학교,14,277,17
경상북도 포항시 남구,대도초등학교,16,376,22
경상북도 포항시 남구,대보초등학교,7,35,8
경상북도 포항시 남구,대송초등학교,7,50,8
경상북도 포항시 북구,대잠초등학교,8,169,9
경상북도 포항시 남구,대해초등학교,13,291,16
경상북도 포항시 남구,동해초등학교,19,366,24
경상북도 포항시 북구,두호남부초등학교,28,738,36
경상북도 포항시 북구,두호초등학교,12,289,16
경상북도 포항시 남구,문덕초등학교,46,1085,52
경상북도 포항시 남구,문충초등학교,7,87,8
경상북도 포항시 남구,상대초등학교,13,240,16
경상북도 포항시 북구,송라초등학교,5,30,7
경상북도 포항시 남구,송림초등학교,14,297,17
경상북도 포항시 북구,신광초등학교,7,62,9
경상북도 포항시 남구,신흥초등학교,14,336,16
경상북도 포항시 남구,양포초등학교,4,22,6
경상북도 포항시 북구,양학초등학교,26,717,30
경상북도 포항시 남구,연일초등학교,35,836,43
경상북도 포항시 남구,연일형산초등학교,17,353,23
경상북도 포항시 남구,오천초등학교,22,474,27
경상북도 포항시 북구,용흥초등학교,7,98,8
경상북도 포항시 북구,월포초등학교,5,29,7
경상북도 포항시 남구,유강초등학교,31,751,38
경상북도 포항시 남구,이동초등학교,36,980,44
경상북도 포항시 남구,인덕초등학교,19,453,21
경상북도 포항시 남구,장기초등학교,6,40,7
경상북도 포항시 남구,장기초등학교모포분교장,1,4,2
경상북도 포항시 북구,장량초등학교,37,998,48
경상북도 포항시 북구,장성초등학교,24,571,29
경상북도 포항시 북구,죽도초등학교,6,94,7
경상북도 포항시 북구,죽장초등학교,5,25,9
경상북도 포항시 북구,죽장초등학교상옥분교장,1,2,1
경상북도 포항시 북구,죽천초등학교,6,72,7
경상북도 포항시 북구,창포초등학교,19,461,20
경상북도 포항시 남구,청림초등학교,9,150,11
경상북도 포항시 북구,청하초등학교,7,60,8
경상북도 포항시 북구,포항남부초등학교,13,239,16
경상북도 포항시 북구,포항대흥초등학교,32,833,39
경상북도 포항시 북구,포항동부초등학교,13,270,18
경상북도 포항시 남구,포항송도초등학교,6,112,7
경상북도 포항시 북구,포항영흥초등학교,9,166,10
경상북도 포항시 남구,포항제철초등학교,33,913,55
경상북도 포항시 남구,포항제철지곡초등학교,41,1187,53
경상북도 포항시 북구,포항중앙초등학교,33,885,40
경상북도 포항시 북구,포항초등학교,14,264,18
경상북도 포항시 북구,포항항도초등학교,8,184,12
경상북도 포항시 북구,항구초등학교,7,100,8
경상북도 포항시 남구,효자초등학교,38,1063,44
경상북도 포항시 북구,흥해남산초등학교,13,246,16
경상북도 포항시 북구,흥해서부초등학교,7,93,8
경상북도 포항시 북구,흥해초등학교,16,341,19
경상북도 경산시,하양초등학교화성분교장,2,7,3
경상북도 구미시,구평남부초등학교,41,1142,51
경상북도 김천시,김천동신초등학교,28,710,32
경상북도 안동시,녹전초등학교원천분교장,3,11,4
경상북도 경산시,사동초등학교,28,760,36
경상북도 경산시,성암초등학교,25,696,30
경상북도 안동시,안동강남초등학교,34,896,43
경상북도 구미시,구미사곡초등학교,22,537,28
경상북도 영천시,포은초등학교,44,1226,53
경상북도 경산시,옥곡초등학교,50,1423,60
경상북도 구미시,문장초등학교,14,323,17
경상북도 칠곡군,대교초등학교,52,1355,65
경상북도 상주시,성동초등학교,17,428,22
경상북도 구미시,도봉초등학교,36,991,46
경상북도 구미시,진평초등학교,33,870,37
경상북도 포항시 북구,포항장원초등학교,19,425,23
경상북도 포항시 북구,포항장흥초등학교,14,389,16
경상북도 경산시,봉황초등학교,31,709,37
경상북도 구미시,구미오산초등학교,13,252,19
경상북도 포항시 남구,대이초등학교,14,356,18
경상북도 포항시 북구,포항해맞이초등학교,26,684,33
경상북도 구미시,구미봉곡초등학교,27,687,36
경상북도 구미시,천생초등학교,26,657,32
경상북도 구미시,구미왕산초등학교,33,860,40
경상북도 경주시,금장초등학교,39,853,48
경상북도 구미시,정수초등학교,25,611,30
경상북도 구미시,옥계동부초등학교,59,1848,70
경상북도 포항시 남구,포항원동초등학교,60,1616,69
경상북도 포항시 북구,포항양덕초등학교,46,1428,58
경상북도 포항시 북구,학천초등학교,27,670,33
경상북도 경산시,평산초등학교,44,1199,55
경상북도 포항시 북구,포항송곡초등학교,42,1222,48
경상북도 김천시,율곡초등학교,37,1044,45
경상북도 구미시,해마루초등학교,55,1566,63
경상북도 경산시,삼성현초등학교,34,924,40
경상북도 안동시,풍천풍서초등학교,39,994,46
경상북도 영주시,영주가흥초등학교,37,1039,41
경상북도 포항시 북구,초곡초등학교,21,506,25
경상북도 예천군,호명초등학교,29,681,34
경상북도 구미시,구미인덕초등학교,54,1653,62
경상북도 구미시,구미문성초등학교,30,686,34
경상북도 포항시 북구,양서초등학교,28,777,32
경상남도 진주시,진주교육대학교부설초등학교,25,573,29
경상남도 거제시,거제초등학교,12,211,14
경상남도 거제시,계룡초등학교,24,569,27
경상남도 거제시,국산초등학교,44,1160,51
경상남도 거제시,기성초등학교,27,644,30
경상남도 거제시,능포초등학교,7,95,8
경상남도 거제시,대우초등학교,18,498,21
경상남도 거제시,동부초등학교,7,68,9
경상남도 거제시,동부초등학교율포분교장,5,23,6
경상남도 거제시,마전초등학교,13,283,15
경상남도 거제시,명사초등학교,6,29,7
경상남도 거제시,사등초등학교,7,117,8
경상남도 거제시,송정초등학교,7,73,8
경상남도 거제시,수월초등학교,30,784,36
경상남도 거제시,숭덕초등학교,6,67,7
경상남도 거제시,신현초등학교,20,442,23
경상남도 거제시,아주초등학교,35,1025,36
경상남도 거제시,연초초등학교,11,173,13
경상남도 거제시,오량초등학교,6,59,7
경상남도 거제시,오비초등학교,6,134,8
경상남도 거제시,옥포초등학교,19,432,25
경상남도 거제시,외간초등학교,8,139,9
경상남도 거제시,외포초등학교,6,48,7
경상남도 거제시,일운초등학교,17,304,19
경상남도 거제시,장목초등학교,7,50,8
경상남도 거제시,장승포초등학교,25,600,29
경상남도 거제시,장평초등학교,17,369,20
